Id,activity_date,activity_type,elapsed_time,moving_time,distance,average_speed,average_heart_rate
bc3e4692-0ac7-4a5c-b09d-caa6c85ae3cd,2020-03-16 18:48:19,Run,3497.0,3497.0,10042.0,2.871000051498413,129.0
afeca884-c7cb-4d11-be98-40e7c512e3e9,2020-03-17 15:53:51,Run,3436.0,3436.0,10099.0,2.938999891281128,133.0
783a9dd7-25ce-4e38-a33e-dc24712db050,2020-03-18 16:38:41,Ride,5311.0,5220.0,24855.0,4.679999828338623,69.0
94061179-8650-4cac-a4ec-5c0a62d977d5,2020-03-19 17:24:30,Run,3631.0,3628.0,10260.0,2.825000047683716,127.0
ae966ff7-bbec-41ed-8b4a-705a6b834e33,2020-03-20 16:19:11,Run,3650.0,3646.0,10235.0,2.806999921798706,135.0
0f573283-8de1-461e-a793-9cdf90fb3ef3,2020-03-23 17:47:47,Run,3917.0,3910.0,10360.599609375,2.640000104904175,
ae7e7874-a9fe-4a33-8325-a17ed27d1c32,2020-03-24 20:15:46,Run,2785.0,2780.0,7685.0,2.759000062942505,142.0
61faf8b3-fb4e-4a28-9fba-18c25a056f5c,2020-03-25 17:19:55,Run,3079.0,3076.0,8024.0,2.6059999465942383,120.0
de0059d9-6de1-44e2-9975-9b4baf582989,2020-03-27 16:58:04,Run,3802.0,3799.0,10289.0,2.7060000896453857,138.0
ed9cd225-18fe-4f28-b90a-06392a6cef9a,2020-03-28 20:43:55,Run,3954.0,3947.0,10189.0,2.5769999027252197,124.0
2900673a-0b07-4aa2-a981-a5034f6fc2cf,2020-04-01 16:39:03,Run,3789.0,3777.0,10102.0,2.6659998893737793,118.0
8a5382e7-f273-4b9e-8d86-05a9576395f3,2020-04-03 17:49:02,Run,3900.0,3897.0,10139.0,2.5999999046325684,126.0
9df19c52-684e-4b57-b127-5098b5021228,2020-04-06 15:30:38,Run,3941.0,3908.0,10013.0,2.5399999618530273,144.0
9c4c0e81-6d6a-4626-8d04-fb5a62854a21,2020-04-07 16:56:25,Run,3549.0,3531.0,10329.0,2.9100000858306885,122.0
ad62c40a-70d2-441f-b69d-67f1515839b9,2020-04-08 16:16:55,Run,4077.0,4051.0,10357.400390625,2.5567514896392822,
e540edcc-489d-4eb3-9862-33033f041561,2020-04-10 17:16:20,Run,3874.0,3865.0,10296.0,2.6579999923706055,129.0
4623ca2c-920d-478a-9d92-7b3ceb89a899,2020-04-14 15:33:12,Run,3705.0,3683.0,10255.0,2.7860000133514404,
2bcb3f9f-8fae-4f4a-8b2e-230cc452119a,2020-04-15 15:37:48,Run,3611.0,3602.0,10350.0,2.865000009536743,
fff3a19b-6f53-4d5e-acf4-3d02b61839b9,2020-04-16 17:07:06,Run,3924.0,3887.0,10494.0,2.6740000247955322,137.0
261d48cb-176c-48b9-b142-97a0be2dffb6,2020-04-17 17:52:19,Run,828.0,721.0,1963.0,2.7249999046325684,119.0
4d5b5856-4df4-4a79-8f15-3120b4655520,2020-04-17 17:03:18,Run,2655.0,2655.0,7680.0,2.8929998874664307,132.0
547a4c86-68e9-4d3f-b41e-8168064e3520,2020-04-18 20:34:43,Run,3020.0,3010.0,7695.0,2.546999931335449,
06fbe0d7-0a4e-45be-969a-1913051aea2a,2020-04-20 18:44:42,Run,3909.0,3909.0,10228.0,2.617000102996826,
a14cfa56-4097-4104-bf32-e93eae0fdb03,2020-04-21 16:22:18,Run,3564.0,3487.0,10306.0,2.9549999237060547,134.0
c0ee5d1c-1916-4888-9dd1-a41776c43e1b,2020-04-22 16:43:53,Run,3576.0,3548.0,10206.0,2.875999927520752,123.0
52d419cb-9ee2-4416-8717-e3bd97705754,2020-04-24 16:08:29,Run,3557.0,3548.0,10154.0,2.8550000190734863,120.0
6abd23e9-bed9-440c-9ded-2e59ad2e3009,2020-04-25 13:36:46,Run,4352.0,4202.0,10223.0,2.433000087738037,125.0
320cfe2e-8aae-41b4-b296-d143c4fa15ef,2020-04-27 15:49:14,Run,3761.0,3753.0,10127.0,2.693000078201294,126.0
f68afb63-53aa-46bf-90e7-12d9e2858cbf,2020-04-28 16:59:04,Run,3063.0,3050.0,10025.0,3.2720000743865967,138.0
9ea368a7-433f-4401-9b11-56160af3b025,2020-04-29 17:56:15,Run,3783.0,3767.0,10224.0,2.7019999027252197,132.0
052c34d9-9394-4252-b38a-d064db966041,2020-05-01 08:12:43,Run,3783.0,3776.0,10182.0,2.696000099182129,134.0
2115d96f-1e34-46aa-b87d-df987838c816,2020-05-02 08:10:00,Run,3584.0,3581.0,10154.0,2.8350000381469727,122.0
7b3b9d6f-22a6-4041-ace4-8d26c42f466c,2020-05-04 17:25:43,Run,3501.0,3497.0,10296.0,2.941999912261963,125.0
b69b4bb9-7a30-49aa-9b9e-d3941d87cfc2,2020-05-05 17:32:47,Run,3756.0,3756.0,10310.0,2.744999885559082,116.0
bb9c6125-9f63-4007-8ead-e5407f7b7552,2020-05-06 15:23:53,Run,3919.0,3888.0,10428.0,2.6619999408721924,133.0
bdbadc20-ec1e-4095-aa68-dc763d298880,2020-05-08 16:41:45,Run,3496.0,3490.0,10297.0,2.946000099182129,126.0
b2c16c23-83a7-4bd6-84c1-f3675265c830,2020-05-09 10:07:44,Run,3275.0,3261.0,9230.0,2.818000078201294,138.0
3c2bff7d-39e3-41ea-8577-2ebace056152,2020-05-10 10:23:36,Ride,1265.0,1156.0,5495.0,4.638000011444092,99.0
fa53c8e6-026d-4f8b-ab7b-2ea6bd6dd6ff,2020-05-10 08:23:57,Ride,7150.0,6868.0,24190.0,3.428999900817871,102.0
86c80000-5268-4fca-8f28-b9b20534bedd,2020-05-10 07:51:55,Ride,1808.0,1483.0,6249.0,3.6459999084472656,107.0
ce90b862-8fb7-4bab-8676-7e8ba889f89c,2020-05-13 16:00:47,Run,3459.0,3452.0,10766.0,3.11299991607666,105.0
544d0c60-ce8c-4aa3-bbe5-550f71e0abb1,2020-05-14 16:43:50,Run,3560.0,3553.0,10270.0,2.884999990463257,102.0
bef650b8-407a-460c-8cf9-9091b73acc62,2020-05-19 16:05:35,Run,3258.0,3258.0,10081.0,3.0940001010894775,106.0
36436ee4-d869-46c4-9994-4d9c9709dbce,2020-05-21 19:21:56,Run,3953.0,3949.0,10350.0,2.6209166049957275,156.7079315185547
dfafd61f-83a1-4ab4-82f6-eeae30208ee0,2020-05-22 16:08:53,Run,3119.0,3110.0,10064.0,3.2360129356384277,150.299072265625
7a5f92bc-68de-49ce-8ddb-51af61725c5f,2020-05-23 17:08:39,Run,3341.0,3334.0,9141.0,2.7417516708374023,142.2633819580078
1c3cbb92-5ea5-456e-8016-26ba66ef053e,2020-05-25 17:04:20,Run,3115.0,3072.0,10201.0,3.3206379413604736,133.7769012451172
b2de7982-7a56-4620-bd5b-e0bf192d733b,2020-05-27 18:11:29,Run,2776.0,2761.0,7670.0,2.7779788970947266,135.26686096191406
3126efcb-61ec-4fe8-a5da-f50511f7a5aa,2020-05-28 18:03:54,Run,2852.0,2852.0,8002.0,2.8057503700256348,125.60957336425781
02bef466-c502-4062-aefa-68e274ba7e19,2020-05-29 17:47:19,Run,4423.0,4417.0,12359.0,2.798053026199341,145.74610900878906
5b290db2-efd7-47b3-a7be-9307aac58b95,2020-05-31 06:51:21,Run,4627.0,4222.0,13339.0,3.159403085708618,134.6317901611328
89f9b8b6-9383-4caa-a406-96a82ccaa9bd,2020-06-01 16:42:08,Run,3596.0,3596.0,10312.0,2.86763072013855,140.8900604248047
5037b387-0912-4288-9ea9-07cedf8af18f,2020-06-03 16:18:24,Run,3121.0,3119.0,9378.0,3.006732940673828,129.693115234375
d8fe4bcf-34c2-4f73-a258-167a5fe21fe9,2020-06-03 04:00:35,Workout,3000.0,3000.0,0.0,0.0,
088184ea-2344-420b-93a5-647b114389da,2020-06-04 16:28:59,Run,3247.0,3241.0,9452.0,2.916383743286133,134.26351928710938
5628dac4-ba38-4643-8f05-0a10017615d5,2020-06-05 17:13:17,Run,4470.0,3855.0,11223.0,2.9112839698791504,122.70195007324219
5b35ffbd-b54d-469b-81ee-39fd73612219,2020-06-08 18:32:15,Run,2518.0,2505.0,7664.0,3.059481143951416,130.50567626953125
23bffb24-91bd-48b4-acc3-65f584cf2816,2020-06-13 09:10:21,Run,4459.0,4408.0,10460.0,2.372958183288574,127.71868896484375
9d1a3abc-ecf5-43b2-99aa-cf533737173f,2020-06-16 15:37:11,Run,5207.0,4889.0,12100.0,2.4749436378479004,126.63126373291016
60537840-cd76-4709-ac90-a1145562fb50,2020-06-17 04:38:44,Run,3200.0,3145.0,9479.0,3.0139904022216797,127.79460144042969
9888f2da-de12-49fa-9333-2e01f6cb20b9,2020-06-18 05:33:24,Ride,2174.0,1901.0,9653.0,5.077853679656982,98.42205810546875
7e91b310-3f4e-45a7-a707-45fa1d51a7ad,2020-06-18 14:59:17,Ride,1786.0,1696.0,9835.0,5.798938751220703,102.10430908203125
12985dba-4a05-4b8d-8680-71fb9d60d299,2020-06-19 15:50:04,Run,4250.0,4206.0,11883.0,2.825249671936035,127.24518585205078
0b1de152-a75f-4984-8412-23d0d453efe7,2020-06-21 12:44:53,Run,5684.0,5645.0,16142.0,2.8595216274261475,118.35861206054688
fb21ead0-a8fe-4df8-b168-ae6fc17317e1,2020-06-24 20:02:34,Run,1458.0,1444.0,5106.0,3.536010980606079,145.39404296875
23ede27f-2fed-42bb-a756-eebe83d92b15,2020-06-25 16:05:19,Run,1599.0,1596.0,4661.0,2.9204261302948,119.92515563964844
672a5b61-161f-4ceb-b6bf-303114f50732,2020-06-25 17:07:02,Run,211.0,211.0,610.0,2.8909952640533447,114.54545593261719
d7ba940c-bea6-43cf-a8f4-92a20d9863d1,2020-06-28 18:47:37,Run,3280.0,3277.0,9376.0,2.8611536026000977,122.92899322509766
48cb6383-4d16-4e2a-8818-39d474025375,2020-06-29 17:54:39,Run,2805.0,2778.0,7639.0,2.7498199939727783,117.4146499633789
5b7a2b5d-b68a-487b-8b4b-2a9eac77bcda,2020-06-30 15:08:16,Run,1701.0,1607.0,5231.0,3.255133867263794,153.76025390625
1b7d83b6-1631-4d15-a038-f6e1f24eab39,2020-06-30 16:08:36,Run,841.0,709.0,2082.0,2.936530351638794,114.48857116699219
98805bf7-fdc1-4b43-898c-fdee297370f9,2020-07-01 16:16:33,Run,3446.0,3401.0,9137.0,2.6865627765655518,135.72718811035156
e732f5a4-2611-4c9c-8118-0ab7c73f1663,2020-07-02 16:59:53,Run,207.0,199.0,614.0,3.0854270458221436,123.3948745727539
364d8a6b-672b-4858-8c17-e01612582055,2020-07-02 17:08:14,Run,317.0,237.0,713.0,3.0084388256073,113.62281036376953
67601aa0-1622-4eff-b823-404ea8130b58,2020-07-02 17:21:07,Run,194.0,190.0,617.0,3.247368335723877,121.75806427001953
88973aa8-3032-4ac9-80ec-2e83c1749ef9,2020-07-02 16:02:07,Run,1579.0,1579.0,4758.0,3.0132994651794434,128.38719177246094
665e30a7-2a9a-4fac-8060-b7887b1a86b3,2020-07-03 15:25:23,Run,1865.0,1716.0,5125.0,2.9865968227386475,128.58047485351562
640b6b09-9e4a-4ba4-b77f-56cb986c8c55,2020-07-04 07:46:41,Hike,26603.0,15886.0,19908.0,1.2531789541244507,
0bbd77ba-7f3b-418e-bea0-70526a0fdd8e,2020-07-05 08:50:45,Hike,20737.0,10593.0,16022.0,1.5125082731246948,
7dac3309-71d0-4cff-939a-67b209f19b11,2020-07-08 18:13:53,Run,208.0,208.0,568.0,2.730769157409668,118.0625
4ae46bb3-b125-40b8-8a3b-83bde00bb188,2020-07-08 16:21:31,Run,186.0,186.0,641.0,3.4462366104125977,154.51075744628906
dd10b88a-a471-4fc0-8c4f-046adf6a2bf7,2020-07-08 16:26:52,Run,6340.0,6333.0,21399.0,3.37896728515625,135.10374450683594
6c3eb45d-c33f-4dd9-b347-c659ee57d458,2020-07-09 05:23:21,Workout,3000.0,3000.0,0.0,0.0,
72be6c96-c84c-4a7c-9e1c-c902ba5d57fa,2020-07-09 15:42:16,Run,2375.0,2238.0,5925.0,2.6474530696868896,148.6649169921875
0d3397f5-d498-48e6-9a27-54aefcfc5b1f,2020-07-10 09:15:22,Run,13.0,11.0,22.0,2.0,77.92308044433594
90d551c4-e6a6-4c99-8f32-15fe01de537a,2020-07-14 16:46:37,Run,219.0,213.0,611.0,2.868544578552246,140.91429138183594
00ef6ab9-d070-405c-9e7d-e09d5af6c02f,2020-07-14 16:56:39,Run,838.0,821.0,2680.0,3.2643117904663086,151.7224884033203
76466f74-7053-4774-9301-0e30e61cec44,2020-07-14 16:04:00,Run,1131.0,1105.0,3151.0,2.85158371925354,143.58370971679688
ebb79907-0996-4d30-8131-6e35a338dd22,2020-07-15 05:47:56,Workout,3000.0,3000.0,0.0,0.0,
072f1458-b2f8-401b-8b49-be5e17a2eeca,2020-07-17 17:40:28,Run,3532.0,3467.0,9489.0,2.736948251724243,127.7564697265625
52e367ba-82d1-497e-a195-9014b62798ce,2020-07-22 17:35:59,Run,3125.0,3101.0,9667.0,3.1173815727233887,141.16128540039062
f8176eea-1b51-4133-900e-08c9d56b7ec3,2020-07-23 16:08:36,Run,1140.0,1140.0,3457.0,3.032456159591675,155.77679443359375
eb1ae9a5-ed43-4902-a721-f8e3d6fa7dde,2020-07-23 17:01:21,Run,234.0,215.0,643.0,2.9906976222991943,121.76415252685547
e86d16d0-ac0d-47ea-97b0-e944e9c4dc30,2020-07-26 18:11:11,Run,1690.0,1685.0,5315.0,3.1543025970458984,138.048583984375
b68675ec-2428-4f7b-a374-9a14a0d89fee,2020-08-02 07:05:52,Run,6031.0,6029.0,21038.0,3.4894676208496094,153.74815368652344
2f2840f0-900d-43f5-99e2-35cab0da8551,2020-08-23 08:59:27,Workout,11391.0,10305.0,36252.0,3.517904043197632,137.05746459960938
257e7fa1-ddd9-4102-a74a-860efb18af64,2020-09-05 05:40:00,Run,2201.0,2195.0,6027.0,2.74578595161438,158.69679260253906
8566e1dc-2da0-4c05-8ba7-d225129b573f,2020-09-08 18:09:27,Run,1760.0,1760.0,5141.0,2.921022653579712,133.48858642578125
f941223b-cca1-45d9-8f7b-9df8ec8a28c9,2020-09-13 07:33:22,Run,4371.0,3771.0,11811.0,3.1320605278015137,139.46974182128906
7fb3b3ea-2003-4c3f-b513-d58ef06b1a9c,2020-09-16 04:10:58,Run,925.0,901.0,2629.0,2.9178690910339355,
80012b9c-65e7-49a3-a8d3-7a7177ec924b,2020-09-18 04:00:07,Workout,3000.0,3000.0,0.0,0.0,
350c97d5-50e6-454d-9e2a-5d332258bdf4,2020-09-20 14:50:01,Run,2636.0,2625.0,8053.0,3.067809581756592,157.61793518066406
05b0cca1-9fc5-437c-bfd1-1b4ebd919a8b,2020-09-20 15:49:03,Run,2599.0,2591.0,7639.0,2.948282480239868,162.21653747558594
79792c8d-e5ec-48f6-b9b3-02a36759a24d,2020-09-23 04:51:14,Run,782.0,756.0,2184.0,2.8888888359069824,155.73439025878906
339a7948-d049-44cc-b10f-0334e6c3b1fe,2020-09-26 14:21:46,Ride,7711.0,5256.0,15050.0,2.863394260406494,80.22274780273438
0f4cc7e9-eae5-4007-ae97-49506d1e77de,2020-09-29 04:50:59,Run,1086.0,1086.0,4046.0,3.7255985736846924,
7c9c84e7-9fa1-44dc-bc0a-c6cdd6427f2a,2020-09-30 04:47:34,Run,1919.0,1916.0,6051.0,3.158141851425171,130.90042114257812
01ef02e6-aa67-42cc-9165-370066cb83de,2020-10-04 16:57:44,Run,1990.0,1949.0,6544.0,3.357619285583496,140.72052001953125
883bdd79-a798-4356-badf-e1841a50ea6c,2020-10-05 17:38:56,Run,2633.0,2487.0,6949.0,2.7941293716430664,
2aa249c4-e081-48d1-8bc3-af8bfd833551,2020-10-08 16:56:02,Run,5276.0,5168.0,16293.0,3.152670383453369,131.5162811279297
0ff0a4cb-85fa-4ca4-b109-f5f67d9a9ded,2020-10-11 10:10:55,Run,739.0,739.0,2093.0,2.8322057723999023,
3da271e0-f8f3-46de-bdee-eb9c00f93c1d,2020-10-11 09:24:02,Run,2719.0,2719.0,10024.0,3.6866495609283447,
13c07b16-567c-4bee-9c6b-e51c2c174ec0,2020-10-12 16:55:03,Run,3572.0,3440.0,9155.0,2.66133713722229,144.78268432617188
728551bd-bfbf-4ce1-8487-75bbb7c95453,2020-10-17 09:00:02,Run,7364.0,7346.0,24974.0,3.3996732234954834,112.1311264038086
90306e4e-3a82-4f16-9dd2-fad0161ef1c2,2020-11-03 05:41:29,Run,1688.0,1663.0,4483.0,2.695730686187744,155.89244079589844
4749b9b4-2e3c-410e-b0ee-b444bd86c63e,2020-11-12 06:05:54,Run,3540.0,3507.0,9529.0,2.717137098312378,124.39503479003906
630ef734-9250-4068-8849-cd3b2a7baf6d,2020-11-19 16:30:43,Run,1357.0,1354.0,2481.0,1.8323485851287842,130.0891571044922
48bf02ad-c63d-4a95-9dbc-0d8570fd18d2,2020-11-19 16:53:58,Run,2493.0,2107.0,4435.0,2.104888439178467,140.75794982910156
f777b3a4-d621-4141-bf9e-017ca6215166,2020-11-26 15:35:41,Run,3140.0,2518.0,4986.2998046875,1.9802621603012085,
b2dfdd22-ec5f-4b3e-871b-34418f09640b,2020-11-22 08:48:58,Run,3065.0,3065.0,9204.0,3.002936363220215,140.965576171875
676aeb40-e58e-421f-a694-6495a395fed3,2020-09-12 05:23:34,Run,2815.0,2814.0,9255.0,3.288912534713745,159.0542449951172
9c5d55f8-b050-4de1-a0de-943278fe1ff8,2020-11-14 08:39:36,Run,14365.0,13080.0,31411.0,2.4014525413513184,71.31825256347656
6698f39e-8595-4b91-86d8-cc6fdeae0176,2020-11-29 11:38:44,Run,6115.0,3722.0,9756.0,2.621171474456787,150.72113037109375
f17a0984-6a1d-4ddf-8037-ad991b880774,2020-11-30 19:59:26,Run,1529.0,1509.0,3605.0,2.3889992237091064,154.4460906982422
e76f5d5a-eb6c-44bd-ba9b-95175844b9a6,2020-12-02 17:01:33,Run,3702.0,3516.0,11559.0,3.2875425815582275,157.4853973388672
b4441338-f44c-46e1-a89b-213707d0dadb,2020-12-03 16:03:53,Run,2496.0,2004.0,3727.699951171875,1.860129714012146,
a18f4730-aa0d-4482-b7b4-b1a9e6f8801d,2020-12-06 09:36:35,Run,2080.0,2041.0,4648.0,2.277315139770508,110.33797454833984
9317f94c-d26a-40a6-8f11-a67e3870ad98,2020-12-06 10:12:12,Run,1402.0,1399.0,4065.0,2.905646800994873,87.10481262207031
2b5cfa97-9cca-4ae9-b603-3c8f9a75a7a7,2020-12-08 19:05:09,Run,2604.0,2604.0,7661.0,2.942012310028076,134.82774353027344
7d7b0dd4-69ff-4dd5-a77f-94f0c24a683a,2020-12-11 06:29:18,Run,1327.0,1308.0,3481.0,2.6613149642944336,101.61270141601562
90917425-8ecd-430f-9284-64e787278505,2020-12-12 10:00:34,Run,1364.0,1355.0,4094.0,3.02140212059021,157.95762634277344
24785e28-df1f-463b-a577-3b542f4ec4a1,2020-12-12 10:23:58,Run,1764.0,1734.0,4152.0,2.3944637775421143,128.06903076171875
c94081f2-7fb5-4323-ab6b-aa4a51a7de7e,2020-12-14 06:16:03,Run,1229.0,1226.0,3464.0,2.825448513031006,130.57669067382812
439d847d-5416-4ef3-adab-677cfb12b99e,2020-12-15 10:40:51,Run,2093.0,2063.0,5838.0,2.829859495162964,136.4346160888672
a1517fbd-ce92-46d2-84f6-84c85cb93ede,2020-12-16 06:44:35,Run,1288.0,1281.0,3394.0,2.6494925022125244,126.31591796875
4771a734-f8b3-4e30-88b7-f77071118dce,2020-12-19 12:45:10,Run,2170.0,2148.0,4785.0,2.227653741836548,126.57743835449219
56d49d4f-b1ad-4f01-9321-6b6d6d7cf087,2020-12-19 13:25:21,Run,1592.0,1588.0,4742.0,2.9861462116241455,151.939208984375
11127cb0-524f-4aa5-a748-82d4a6b44418,2020-12-21 06:09:04,Run,1225.0,1225.0,3360.0,2.7428572177886963,137.93702697753906
0e2a2c5b-4b47-4b75-93a8-b611bc18db06,2020-12-22 05:03:20,Run,1262.0,1262.0,3434.0,2.7210776805877686,139.40443420410156
0a99568b-2fc2-4b15-92c5-87d446b8a61d,2020-12-23 06:26:50,Run,1399.0,1389.0,4109.0,2.9582433700561523,138.85018920898438
6087374e-6c09-4df3-b080-8c137cf68ce3,2020-12-25 09:43:39,Run,1705.0,1700.0,4986.0,2.932941198348999,120.44874572753906
714b3a47-b7e0-4dc0-b788-0f3eb99c619b,2020-12-26 08:56:17,Run,305.0,294.0,632.0,2.1496598720550537,123.01181030273438
59454b0d-9ae1-4873-91f8-406a68c9ab30,2020-12-26 08:31:22,Run,1435.0,1435.0,4783.0,3.3331010341644287,176.96173095703125
6bdbda9c-211e-4c14-96cc-41210f960f51,2020-12-28 10:47:15,Run,1166.0,1166.0,3404.0,2.9193825721740723,133.89686584472656
1ab2e7e3-acc2-45e5-89b8-d1a48c9bdac6,2020-12-29 06:34:58,Run,1241.0,1238.0,3419.699951171875,2.762277841567993,
6b580fb2-73fb-4313-887e-196c00c63e0d,2020-12-30 06:21:31,Run,1349.0,1335.0,3421.0,2.562546730041504,149.8370819091797
e43578b2-e10b-43bb-817a-80ff83aa45c0,2020-12-30 17:44:45,Run,3531.0,3531.0,9772.0,2.7674880027770996,
513595d6-eb5c-4851-91a4-c7038f0dca58,2021-01-02 09:28:05,Run,480.0,474.0,1394.0,2.9409282207489014,
bdcfdf10-fd91-4266-8a3e-3deb45c7840d,2021-01-02 09:42:30,Run,6669.0,6583.0,16697.0,2.536381483078003,
022539b3-a1d5-4891-9a80-e7d93a1fa221,2021-01-04 05:16:31,Run,1463.0,1457.0,3986.0,2.7357583045959473,
4e8ec68a-9e10-47a5-a8fb-207415a750f1,2021-01-05 10:47:18,Run,2432.0,2364.0,6878.0,2.909475564956665,
0041aa44-99be-4359-a432-c5b623f24aed,2021-01-06 05:18:18,Run,1390.0,1387.0,4029.0,2.9048304557800293,
acfa9a77-e9cd-42d1-9571-6cb874b6cec9,2021-01-07 10:35:23,Run,2319.0,2316.0,6216.0,2.6839377880096436,
1d91bf89-2abb-44c1-89a0-23850eb696d4,2021-01-08 05:52:56,Run,1413.0,1409.0,4054.0,2.8772177696228027,152.2732696533203
42379a87-dd6d-4ebd-b6fd-2a8275751ec1,2021-01-09 09:12:23,Run,820.0,757.0,2296.0,3.033025026321411,
dd1dbb61-20da-463a-91a1-85c70d5008aa,2021-01-09 09:40:36,Run,1881.0,1842.0,5218.0,2.8327903747558594,
af036089-3c34-4ee7-b0f4-cd9d0f2decca,2021-01-10 09:52:43,Walk,18278.0,17634.0,28151.0,1.5964046716690063,78.4937744140625
7959db40-2c89-4ae8-9753-724b118e1689,2021-01-11 06:20:48,Run,1491.0,1485.0,4063.0,2.7360270023345947,
3b359c9c-3356-4db9-9150-f83709b4983f,2021-01-12 11:11:25,Run,2603.0,2597.0,7534.0,2.9010396003723145,
4df25b1e-2776-4a14-b410-9dee683e2709,2021-01-13 05:52:42,Run,1557.0,1547.0,4009.0,2.5914673805236816,
b40d6aca-27b3-436b-b254-469179e4f1c5,2021-01-25 06:06:02,Run,1243.0,1243.0,3247.800048828125,2.6128721237182617,
b6557dac-7388-468c-937c-fc56c1c9ac93,2021-01-26 11:40:39,Run,2645.0,2641.0,7591.0,2.8742899894714355,135.64947509765625
8c725221-7233-40ee-8a66-ce75b6173baf,2021-01-27 19:10:01,Run,2170.0,2170.0,5478.60009765625,2.524700403213501,
3f82fd81-e834-481c-b684-237c7e38308b,2021-01-30 07:00:52,Run,2806.0,2803.0,7470.0,2.66500186920166,160.3146209716797
0107df73-1a61-415b-a026-94e2ba2111ac,2021-02-03 17:20:53,Run,2787.0,2765.0,7508.0,2.7153706550598145,160.9136505126953
2fe58951-2f2c-45dc-b9c5-0be98ff060ad,2021-02-04 17:39:07,Run,2626.0,2626.0,7486.0,2.8507235050201416,165.40411376953125
32901261-5570-497c-96d3-c8e091dcbf52,2021-02-07 18:04:08,Run,3468.0,3459.0,9916.0,2.8667244911193848,161.21575927734375
5ce47a86-effb-4a44-b0bc-34c2be9b3d03,2021-02-08 17:10:20,Run,2554.0,2548.0,7379.0,2.8959968090057373,159.7215118408203
8308fecb-aa95-466a-859b-367bdc521f68,2021-02-13 10:49:40,Run,3140.0,3132.0,7523.0,2.401979684829712,149.8146514892578
b3b62839-bc16-426c-85f7-57b43226114d,2021-02-14 11:40:23,Run,6894.0,6892.0,15157.0,2.199216365814209,137.88043212890625
9fa1d15c-190b-4d58-b203-7d2bacb92be4,2021-02-19 17:44:37,Run,2715.0,2708.0,7490.0,2.765878915786743,
0ab8d29a-6bff-4c8d-92b7-14da8e0af86b,2021-02-20 20:33:08,Run,2817.0,2817.0,7461.0,2.64856219291687,
94409cc5-6777-4b68-958d-c17d18f2eda2,2021-02-22 17:14:55,Run,2928.0,2928.0,7721.10009765625,2.6369876861572266,
1fd9de5c-4140-4779-b139-fe4959164fc5,2021-02-26 11:23:05,Run,1670.0,1670.0,3933.0,2.3550899028778076,
a51920bc-357c-4700-81ac-82892f129d39,2021-02-28 10:15:26,Run,4155.0,4155.0,10013.0,2.409867525100708,
99ad34ae-6597-42ea-9e28-6c4b371d6fbd,2021-03-03 11:13:05,Run,2793.0,2783.0,7145.0,2.567373275756836,
570c0452-300e-47aa-8634-6377fd415ca4,2021-03-04 16:48:42,Run,2916.0,2913.0,7130.0,2.447648525238037,
10ba72d5-9929-458b-8914-9da2d867f3f3,2021-03-05 11:02:53,Run,5731.0,3836.0,10153.0,2.6467673778533936,
7fdf9255-bac0-417c-957b-2ce0d17a9457,2021-03-07 15:43:05,Run,3683.0,3644.0,9481.0,2.601811170578003,155.88894653320312
270cf347-38fa-444d-829e-5b0b59a193d7,2021-03-08 19:32:11,Run,2689.0,2686.0,7126.0,2.653015613555908,157.8378448486328
fdea3fbe-0d52-483c-a5b7-b3ea909795dc,2021-03-10 16:15:02,Run,3323.0,2949.0,7693.0,2.6086809635162354,114.0960693359375
a7f7a868-c6e7-46b1-bdc5-39ae676d8a94,2021-03-11 17:31:18,Run,3785.0,3782.0,9579.0,2.5327868461608887,157.54904174804688
281ff051-2ec1-4614-a522-138336232301,2021-03-13 08:12:21,Run,4530.0,4516.0,11776.0,2.6076173782348633,159.754150390625
310f342a-7abf-4cf6-aee3-cd82a83fbc76,2021-03-14 15:21:53,Run,2418.0,2409.0,6897.0,2.863013744354248,158.7645263671875
8bb7ca8c-e98a-4e2f-9bd9-7bc0b0c7980d,2021-03-15 18:40:14,Run,2839.0,2839.0,6981.0,2.4589643478393555,
7e19bf1e-f1fa-4dbd-b7ed-f5a9a477ba26,2021-03-17 17:00:54,Run,3620.0,3620.0,9855.0,2.7223756313323975,
d749f9ad-7117-4407-91f1-bf0855949166,2021-03-18 19:51:55,Run,2563.0,2489.0,7103.0,2.8537564277648926,
c579c7dc-67fe-4068-9d8c-0abdafe08bcd,2021-03-19 17:37:50,Run,2464.0,2457.0,7251.39990234375,2.9513227939605713,
10aa4990-5129-4d9a-a349-f5f8977957e3,2021-03-21 15:32:16,Run,174.0,161.0,524.0,3.2546584606170654,
91e1beea-a906-4756-9a39-a51725fc5b0e,2021-03-21 15:36:04,Run,3938.0,3917.0,11461.0,2.9259636402130127,
79dbc7e9-a19b-486d-ab24-3094b663937f,2021-03-22 18:49:27,Run,2644.0,2644.0,7221.0,2.7310893535614014,
7f49caa4-41b9-4d4b-b88b-379f558eb120,2021-03-23 18:03:12,Run,2660.0,2651.0,7156.0,2.6993587017059326,
f1aaf94f-5f41-40d0-9feb-abf7f81191a3,2021-03-25 16:41:19,Run,8837.0,2501.0,7268.0,2.9060375690460205,
b745026a-ae71-4c32-b3b1-c2c3a46ebeee,2021-03-26 16:47:44,Run,4867.0,4864.0,13338.0,2.7421875,
